Date,Open,High,Low,Close,Adj Close,Volume,Day
2018-10-08,263.25,265.209991,262.079987,264.829987,239.430038,6236400,1267
2018-10-09,264.380005,265.320007,263.140015,264.230011,238.887558,4559100,1268
2018-10-10,264.040009,264.119995,255.800003,256.059998,231.501144,12292000,1269
2018-10-11,254.729996,256.730011,248.860001,250.270004,226.266418,15270300,1270
2018-10-12,254.360001,254.610001,249.929993,253.300003,229.005905,8634400,1271
2018-10-15,252.869995,254.740005,252.339996,252.339996,228.137955,5500900,1272
2018-10-16,254.619995,258.109985,253.979996,257.920013,233.18277,7099800,1273
2018-10-17,256.920013,258.019989,254.669998,256.970001,232.323914,6822400,1274
2018-10-18,256.109985,256.859985,252.320007,253.679993,229.349442,8694600,1275
2018-10-19,254.229996,255.979996,253.339996,254.320007,230.06868,6618300,1276
2018-10-22,255.070007,255.440002,252.199997,253.039993,228.910675,4662600,1277
2018-10-23,249.039993,252.929993,247.520004,251.669998,227.67131,7360500,1278
2018-10-24,252.399994,252.889999,245.179993,245.639999,222.216354,7624300,1279
2018-10-25,247.330002,250.929993,246.25,249.770004,225.952423,5920200,1280
2018-10-26,247.380005,249.039993,244.309998,246.529999,223.021439,5882900,1281
2018-10-29,248.720001,250.240005,241.050003,244.470001,221.157898,6833300,1282
2018-10-30,244.440002,248.940002,244.089996,248.699997,224.984528,6151100,1283
2018-10-31,250.940002,253.220001,250.389999,251.190002,227.237122,5376400,1284
2018-11-01,252.149994,253.830002,250.910004,253.729996,229.534897,3267900,1285
2018-11-02,255.380005,255.600006,250.580002,252.460007,228.386032,6413400,1286
2018-11-05,252.839996,254.929993,252.5,254.479996,230.213348,2833700,1287
2018-11-06,254.529999,256.380005,254.330002,256.230011,231.796509,2193300,1288
2018-11-07,258.459991,261.859985,257.5,261.779999,236.81723,4462300,1289
2018-11-08,261.529999,262.970001,260.970001,262.100006,237.106689,4023400,1290
2018-11-09,261.160004,261.450012,259.040009,260.089996,235.28833,4386500,1291
2018-11-12,259.700012,259.920013,253.679993,254.220001,229.978134,10153000,1292
2018-11-13,253.830002,255.369995,252.229996,253.059998,228.928726,3937900,1293
2018-11-14,255.020004,255.289993,249.669998,250.910004,226.983841,5610300,1294
2018-11-15,250.199997,254,248.350006,253.220001,229.073563,5667000,1295
2018-11-16,251.789993,254.960007,251.339996,254.050003,230.371155,4529500,1296
2018-11-19,253.610001,253.779999,248.839996,249.860001,226.57164,4249600,1297
2018-11-20,246.360001,246.929993,243.529999,244.5,221.711273,7341100,1298
2018-11-21,245.839996,246.630005,244.580002,244.649994,221.847244,4257600,1299
2018-11-23,243.25,244.029999,242.710007,242.809998,220.178802,1928000,1300
2018-11-26,244.869995,246.729996,244.679993,246.389999,223.42511,3435500,1301
2018-11-27,245.179993,247.529999,244.139999,247.5,224.431564,2932000,1302
2018-11-28,249.119995,253.839996,248.589996,253.839996,230.180679,5132500,1303
2018-11-29,253.600006,254.970001,252.220001,253.589996,229.953979,3471100,1304
2018-11-30,253.100006,255.839996,252.830002,255.509995,231.695053,2991800,1305
2018-12-03,260.170013,260.299988,257.019989,258.730011,234.614929,9544200,1306
2018-12-04,257.640015,258.040009,250.380005,250.729996,227.36058,5376900,1307
2018-12-06,246.360001,249.869995,242.820007,249.720001,226.444717,8232800,1308
2018-12-07,249.660004,251.410004,243.289993,244.309998,221.53891,5963700,1309
2018-12-10,243.940002,245.490005,239.25,244.710007,221.901703,6021000,1310
2018-12-11,248.440002,248.5,242.660004,244.229996,221.4664,5646500,1311
2018-12-12,247.389999,248.759995,245.649994,245.880005,222.962616,3734800,1312
2018-12-13,246.419998,247.860001,245.169998,246.270004,223.316269,4455300,1313
2018-12-14,244.059998,244.830002,240.820007,241.419998,218.918335,6591200,1314
2018-12-17,240.039993,241.399994,235.050003,236.429993,214.393448,7036700,1315
2018-12-18,238.440002,239.809998,235.669998,237.360001,215.23674,5349600,1316
2018-12-19,237.550003,241.199997,232.070007,233.419998,211.66394,9545700,1317
2018-12-20,232.589996,233.369995,226.949997,228.889999,207.556198,11912800,1318
2018-12-21,229.009995,232.470001,223.850006,224.089996,203.751877,10242700,1319
2018-12-24,222.5,223.309998,217.880005,218.100006,198.305603,7024000,1320
2018-12-26,219.190002,228.740005,216.970001,228.710007,207.952591,9761100,1321
2018-12-27,225.539993,231.369995,222.529999,231.259995,210.271133,7952000,1322
2018-12-28,232.710007,233.809998,229.669998,230.479996,209.561951,7266800,1323
2018-12-31,232.330002,233.259995,231.050003,233.199997,212.035126,5079600,1324
2019-01-02,229.270004,234,229.139999,233.360001,212.180573,5319500,1325
2019-01-03,231.25,231.419998,226.360001,226.720001,206.143219,7350200,1326
2019-01-04,230,235.179993,229.729996,234.279999,213.017075,7343700,1327
2019-01-07,234.839996,236.880005,232.949997,235.360001,213.999115,5101600,1328
2019-01-08,237.940002,238.660004,235.789993,237.919998,216.326782,4845800,1329
2019-01-09,238.929993,239.880005,237.779999,238.919998,217.235992,4872000,1330
2019-01-10,237.639999,240.160004,237.039993,240,218.217896,3052200,1331
2019-01-11,238.869995,239.940002,237.960007,239.880005,218.10881,2047200,1332
2019-01-14,237.929993,239.649994,237.639999,238.940002,217.254211,2330700,1333
2019-01-15,238.940002,241.029999,238.889999,240.639999,218.799896,3940300,1334
2019-01-16,241.360001,242.899994,241.139999,241.860001,219.909195,3718500,1335
2019-01-17,241.229996,244.809998,241.039993,243.800003,221.673141,4108400,1336
2019-01-18,245.649994,247.399994,244.509995,247.050003,224.788483,5393200,1337
2019-01-22,245.350006,245.740005,242.350006,244,222.013397,5218500,1338
2019-01-23,246.149994,246.919998,242.979996,245.720001,223.578369,4330300,1339
2019-01-24,245.470001,246.199997,244.130005,245.470001,223.350861,2840400,1340
2019-01-25,247.389999,248.550003,246.679993,247.389999,225.097885,4110600,1341
2019-01-28,244.729996,245.229996,243.139999,245.100006,223.014282,3560300,1342
2019-01-29,245.350006,246.649994,244.949997,245.710007,223.56929,2432900,1343
2019-01-30,248.410004,251,247.779999,250.179993,227.636459,5686200,1344
2019-01-31,248.949997,250.429993,248.339996,250.119995,227.581894,5649600,1345
2019-02-01,250.669998,251.850006,249.75,250.479996,227.9095,3971400,1346
2019-02-04,250.429993,252.350006,249.679993,252.320007,229.583694,2576100,1347
2019-02-05,253.360001,254.199997,252.809998,253.960007,231.075912,3090500,1348
2019-02-06,253.630005,254.350006,253.050003,253.869995,230.993912,1913500,1349
2019-02-07,252.399994,253.339996,250.169998,251.899994,229.201477,3884800,1350
2019-02-08,250.509995,251.369995,249.130005,251.320007,228.673737,2942300,1351
2019-02-11,252.119995,252.320007,250.350006,250.940002,228.327972,2677600,1352
2019-02-12,252.720001,254.880005,252.669998,254.529999,231.594498,3080600,1353
2019-02-13,255.529999,256.559998,255.119995,255.800003,232.750092,2918200,1354
2019-02-14,254.539993,256.170013,253.619995,255.160004,232.167694,3811000,1355
2019-02-15,256.170013,258.679993,256.149994,258.649994,235.988785,4751100,1356
2019-02-19,257.959991,259.480011,257.959991,258.809998,236.134811,2744500,1357
2019-02-20,258.820007,259.76001,258.320007,259.5,236.764328,2454000,1358
2019-02-21,258.940002,259.23999,257.5,258.529999,235.879303,3197200,1359
2019-02-22,259.26001,260.410004,259.01001,260.170013,237.375671,3938500,1360
2019-02-25,261.850006,262.359985,260.75,260.890015,238.032547,3585000,1361
2019-02-26,259.959991,261.5,259.600006,260.540009,237.713226,3080200,1362
2019-02-27,259.820007,260.420013,258.769989,259.869995,237.101974,2777200,1363
2019-02-28,259.859985,260.369995,259.059998,259.279999,236.56366,2772900,1364
2019-03-01,261.149994,261.540009,259.230011,260.420013,237.603729,3676900,1365
2019-03-04,261.5,261.679993,256.200012,258.279999,235.651337,4823900,1366
2019-03-05,258.220001,258.859985,257.390015,258.190002,235.569199,2107200,1367
2019-03-06,258.23999,258.450012,256.450012,256.869995,234.364761,3222000,1368
2019-03-07,256.399994,256.48999,253.610001,254.809998,232.485245,4104600,1369
2019-03-08,252.880005,254.899994,252.740005,254.710007,232.393997,5495800,1370
2019-03-11,252.850006,256.829987,252.460007,256.76001,234.264496,5469400,1371
2019-03-12,256.23999,256.970001,255.429993,255.860001,233.443283,6570500,1372
2019-03-13,256.839996,258.070007,256.01001,257.350006,234.802734,5272800,1373
2019-03-14,257.329987,257.940002,256.619995,257.540009,234.976044,3409600,1374
2019-03-15,257.579987,259.149994,256.329987,258.339996,236.205841,4225100,1375
2019-03-18,257.940002,259.119995,257.709991,258.98999,236.800171,2786200,1376
2019-03-19,260.109985,260.959991,258,258.880005,236.69957,4761400,1377
2019-03-20,258.459991,259.170013,256.549988,257.290009,235.245834,4382600,1378
2019-03-21,256.380005,259.970001,256.350006,259.579987,237.339569,3800000,1379
2019-03-22,257.920013,258.640015,254.869995,254.960007,233.115433,6226500,1380
2019-03-25,254.690002,255.889999,253.570007,255.070007,233.21608,4982500,1381
2019-03-26,257.049988,257.829987,255.300003,256.459991,234.486984,3278700,1382
2019-03-27,256.630005,257.429993,254.100006,256.109985,234.166885,3166200,1383
2019-03-28,256.920013,257.279999,255.589996,257.079987,235.053741,2434400,1384
2019-03-29,258.579987,259.339996,257.570007,259.130005,236.928085,4255900,1385
2019-04-01,261.230011,262.660004,260.579987,262.390015,239.908859,6051700,1386
2019-04-02,262,262.070007,261.079987,261.690002,239.26886,2320000,1387
2019-04-03,262.579987,262.720001,261.220001,262,239.552246,3265500,1388
2019-04-04,262.220001,263.940002,262.109985,263.779999,241.179794,4397000,1389
2019-04-05,264.559998,264.839996,263.609985,264.160004,241.527206,3112700,1390
2019-04-08,262.829987,263.399994,262.369995,263.220001,240.667786,3231700,1391
2019-04-09,262.119995,262.140015,260.950012,261.51001,239.104248,4161200,1392
2019-04-10,261.899994,262.070007,261,261.600006,239.186615,3602600,1393
2019-04-11,261.920013,262.25,260.579987,261.399994,239.003677,2731700,1394
2019-04-12,263.869995,264.390015,263.079987,264.070007,241.444901,3395200,1395
2019-04-15,264.019989,264.190002,263.149994,263.809998,241.207245,2190300,1396
2019-04-16,265.279999,265.320007,263.929993,264.529999,241.86554,2536000,1397
2019-04-17,265.100006,265.190002,263.920013,264.529999,241.86554,2873600,1398
2019-04-18,264.980011,265.929993,264.359985,265.559998,242.952377,3469200,1399
2019-04-22,264.600006,265.440002,264.440002,265.070007,242.504135,1604200,1400
2019-04-23,265.450012,266.859985,265.059998,266.480011,243.794083,3399200,1401
2019-04-24,266.380005,266.700012,265.730011,265.920013,243.281708,1899800,1402
2019-04-25,264.059998,265.25,262.980011,264.529999,242.01004,2333800,1403
2019-04-26,264.420013,265.339996,263.859985,265.339996,242.751114,1883100,1404
2019-04-29,265.320007,265.910004,265.079987,265.440002,242.842651,1522500,1405
2019-04-30,266.01001,266.059998,264.100006,265.790009,243.162811,2259200,1406
2019-05-01,266.470001,266.809998,264.140015,264.149994,241.662354,2902500,1407
2019-05-02,263.76001,264.450012,261.679993,262.880005,240.500549,3660200,1408
2019-05-03,264.320007,265.25,263.600006,264.970001,242.412567,2161600,1409
2019-05-06,260.350006,264.700012,260.079987,264.269989,241.772156,3282600,1410
2019-05-07,261.980011,262.48999,257.809998,259.519989,237.426498,6758100,1411
2019-05-08,259.410004,261.109985,258.809998,259.660004,237.554672,4115200,1412
2019-05-09,257.73999,259.089996,255.369995,258.440002,236.438538,7175400,1413
2019-05-10,257.579987,260.540009,255.039993,259.920013,237.792496,5456100,1414
2019-05-13,254.669998,255.699997,252.589996,253.470001,231.891602,6326000,1415
2019-05-14,254.399994,257.230011,254.240005,255.809998,234.032394,4308800,1416
2019-05-15,254.169998,257.630005,253.740005,256.920013,235.047882,4151400,1417
2019-05-16,258,260.079987,257.850006,259.160004,237.097244,3889400,1418
2019-05-17,256.359985,259.390015,256.209991,257.440002,236.110336,3652900,1419
2019-05-20,256.209991,257.410004,255.490005,256.670013,235.404099,2613300,1420
2019-05-21,258.200012,258.880005,257.679993,258.769989,237.330246,2376700,1421
2019-05-22,257.910004,258.859985,257.470001,257.600006,236.257172,2942600,1422
2019-05-23,255.320007,255.350006,253.279999,254.759995,233.652405,4616900,1423
2019-05-24,256.209991,256.679993,255.020004,256.119995,234.899734,2258900,1424
2019-05-28,256.119995,257.209991,253.460007,253.470001,232.469315,4580100,1425
2019-05-29,252.080002,252.279999,249.479996,251.270004,230.451569,5192100,1426
2019-05-30,251.770004,252.339996,250.820007,251.869995,231.001862,3454700,1427
2019-05-31,249.389999,250.070007,248.220001,248.220001,227.654312,4891100,1428
2019-06-03,248.339996,249.610001,247.039993,248.5,227.911072,5479600,1429
2019-06-04,250.729996,253.699997,250.509995,253.649994,232.634354,3796100,1430
2019-06-05,255.220001,255.800003,254.070007,255.729996,234.542053,2792400,1431
2019-06-06,256.119995,258.350006,255.529999,257.720001,236.367279,2796200,1432
2019-06-07,258.459991,261.119995,258.399994,260.25,238.687576,3124900,1433
2019-06-10,261.880005,262.5,260.940002,260.98999,239.366241,3495900,1434
2019-06-11,262.660004,262.869995,256.950012,260.880005,239.265335,2792100,1435
2019-06-12,260.799988,261.26001,259.98999,260.450012,238.871017,1725500,1436
2019-06-13,261.339996,261.880005,260.369995,261.559998,239.888977,1882700,1437
2019-06-14,261.23999,262.130005,260.429993,261.51001,239.843124,2260900,1438
2019-06-17,261.640015,262.179993,260.970001,261.679993,239.999084,1319500,1439
2019-06-18,263.230011,265.799988,262.940002,265.329987,243.346619,6147700,1440
2019-06-19,265.399994,266.209991,264.630005,265.559998,243.557632,3920800,1441
2019-06-20,268.049988,268.5,265.899994,268.079987,245.868805,3471800,1442
2019-06-21,267.290009,268.959991,266.899994,267.100006,245.553482,4446800,1443
2019-06-24,267.329987,267.910004,267.100006,267.170013,245.617828,1654200,1444
2019-06-25,267.390015,267.399994,265.130005,265.26001,243.861862,7240300,1445
2019-06-26,266.119995,266.48999,265.209991,265.220001,243.82515,2141400,1446
2019-06-27,265.450012,265.910004,264.5,265.149994,243.760757,1991500,1447
2019-06-28,265.940002,266.26001,265.070007,265.850006,244.404373,2176200,1448
2019-07-01,268.450012,268.75,266,266.970001,245.433975,3970200,1449
2019-07-02,266.839996,267.730011,266.140015,267.660004,246.068283,2775300,1450
2019-07-03,268.339996,269.600006,268.279999,269.559998,247.814987,1262900,1451
2019-07-05,268.709991,269.480011,267.320007,269.269989,247.548401,2157000,1452
2019-07-08,267.899994,268.429993,267.470001,268.059998,246.43602,1423400,1453
2019-07-09,266.720001,268.119995,266.690002,267.859985,246.252167,1407000,1454
2019-07-10,268.839996,269.880005,268.170013,268.690002,247.015244,1978600,1455
2019-07-11,269.660004,270.920013,269.230011,270.920013,249.065247,2238500,1456
2019-07-12,271.660004,273.390015,271.600006,273.390015,251.336029,2411200,1457
2019-07-15,273.549988,273.600006,272.959991,273.600006,251.529114,2624500,1458
2019-07-16,273.619995,273.98999,272.899994,273.420013,251.363617,1780400,1459
2019-07-17,273.339996,273.450012,272.179993,272.279999,250.31572,1550800,1460
2019-07-18,271.660004,272.75,270.75,272.269989,250.306427,2119000,1461
2019-07-19,273.179993,273.339996,271.359985,271.450012,249.757172,2364300,1462
2019-07-22,271.769989,272.160004,270.799988,271.649994,249.941177,1623500,1463
2019-07-23,272.790009,273.609985,271.950012,273.350006,251.505249,1722900,1464
2019-07-24,272.25,272.850006,271.829987,272.609985,250.824463,2355400,1465
2019-07-25,272.480011,272.579987,270.519989,271.390015,249.70192,2348600,1466
2019-07-26,271.649994,272.049988,271.109985,271.859985,250.134399,1731300,1467
2019-07-29,271.859985,272.679993,271.690002,272.130005,250.382797,1346000,1468
2019-07-30,271.089996,272.149994,270.619995,271.910004,250.180328,1670600,1469
2019-07-31,272.299988,272.679993,267.100006,268.519989,247.061188,5058800,1470
2019-08-01,268.820007,271.709991,265.399994,265.76001,244.521805,7225300,1471
2019-08-02,265.209991,265.670013,262.429993,264.809998,243.647781,5691500,1472
2019-08-05,260.98999,261.149994,255.130005,257.100006,236.553925,6608200,1473
2019-08-06,258.549988,260.359985,257.049988,260.290009,239.488998,4991000,1474
2019-08-07,257.130005,260.690002,254.360001,260.23999,239.442947,5089500,1475
2019-08-08,261.459991,264.130005,260.579987,264.130005,243.022095,3637100,1476
2019-08-09,263.440002,264.440002,261.25,263.179993,242.148102,3773000,1477
2019-08-12,261.420013,262.170013,258.559998,259.399994,238.670181,3072700,1478
2019-08-13,259.070007,264.630005,258.630005,263.170013,242.138733,4326300,1479
2019-08-14,259.179993,259.730011,255.059998,255.080002,234.695358,6148000,1480
2019-08-15,256.23999,256.950012,253.929993,256.359985,235.873016,4034800,1481
2019-08-16,257.390015,259.25,256.869995,258.880005,238.819519,2743200,1482
2019-08-19,262.040009,262.25,260.820007,261.339996,241.088882,1971800,1483
2019-08-20,261.01001,261.559998,259.470001,259.690002,239.566818,1975200,1484
2019-08-21,261.829987,262.660004,261.48999,262.029999,241.725449,2156300,1485
2019-08-22,262.709991,263.820007,260.950012,262.559998,242.214371,2329200,1486
2019-08-23,261.269989,263.190002,255.039993,256.290009,236.430267,6293900,1487
2019-08-26,259,259.420013,257.179993,259.100006,239.022507,3145200,1488
2019-08-27,260.51001,260.559998,257.23999,257.799988,237.823227,3077200,1489
2019-08-28,257.019989,260.459991,256.339996,260.390015,240.212509,2741700,1490
2019-08-29,262.940002,264.23999,262,263.899994,243.450531,3740600,1491
2019-08-30,265.269989,265.399994,263.170013,264.130005,243.662643,2442400,1492
2019-09-03,262.070007,262.200012,260.029999,261.420013,241.16272,3082900,1493
2019-09-04,263.579987,263.950012,262.769989,263.929993,243.47818,1963100,1494
2019-09-05,266.730011,268.709991,266.700012,267.679993,246.937607,3614800,1495
2019-09-06,268.070007,268.940002,267.410004,268.320007,247.528061,2470100,1496
2019-09-09,268.850006,269.399994,268.029999,268.799988,247.970901,2243400,1497
2019-09-10,268.480011,269.420013,267.549988,269.390015,248.515228,2654300,1498
2019-09-11,269.720001,271.73999,269.220001,271.690002,250.636932,1899800,1499
2019-09-12,272.619995,273.440002,271.459991,272.320007,251.218018,3272200,1500
2019-09-13,273.019989,273.279999,272.459991,272.600006,251.476425,2182700,1501
2019-09-16,271.600006,272.209991,270.799988,271.170013,250.15715,4077500,1502
2019-09-17,270.589996,271.579987,270.369995,271.559998,250.516937,1756200,1503
2019-09-18,271.23999,272.130005,269.480011,271.970001,250.895187,3052600,1504
2019-09-19,272.470001,273.200012,271.130005,271.420013,250.387833,2965600,1505
2019-09-20,271.390015,271.76001,269.089996,269.25,248.979507,4076900,1506
2019-09-23,268.25,269.970001,268.070007,269.359985,249.081238,1898300,1507
2019-09-24,270.420013,270.609985,266.880005,267.970001,247.795837,3733300,1508
2019-09-25,268.399994,270.130005,267.420013,269.579987,249.284607,3391800,1509
2019-09-26,270.01001,270.01001,267.899994,268.880005,248.63736,2401100,1510
2019-09-27,269.579987,269.970001,267,267.98999,247.814423,3171000,1511
2019-09-30,268.51001,269.829987,268.51001,269.179993,248.914673,2128800,1512
2019-10-01,269.76001,270.290009,265.450012,265.5,245.511765,3558400,1513
2019-10-02,264.059998,264.059998,259.570007,260.720001,241.091629,6690100,1514
2019-10-03,260.309998,262.029999,257.380005,262.01001,242.284592,5610300,1515
2019-10-04,262.880005,265.850006,262.720001,265.660004,245.65979,2937500,1516
2019-10-07,264.920013,266.5,264.190002,264.73999,244.809006,2104200,1517
2019-10-08,262.640015,264.209991,261.350006,261.579987,241.886871,3505200,1518
2019-10-09,263.440002,264.23999,262.480011,263.429993,243.597672,2020800,1519
2019-10-10,263.230011,266.029999,263.109985,265.01001,245.058716,2100800,1520
2019-10-11,267.769989,270.140015,267.619995,268.160004,247.971542,4177000,1521
2019-10-14,267.600006,268.730011,267.440002,267.859985,247.694092,1194600,1522
2019-10-15,269.119995,271.190002,268.859985,270.220001,249.876358,3168900,1523
2019-10-16,269.790009,270.559998,269.399994,270.079987,249.746887,2415000,1524
2019-10-17,270.670013,271.149994,269.709991,270.380005,250.024323,1883400,1525
2019-10-18,269.609985,275,267.619995,267.640015,247.649155,2232400,1526
2019-10-21,268.059998,268.369995,267.399994,268.209991,248.176636,1379600,1527
2019-10-22,268.480011,269.380005,267.76001,267.820007,247.815842,2534300,1528
2019-10-23,268.119995,268.899994,267.359985,268.23999,248.204315,1693400,1529
2019-10-24,269.019989,269.119995,267.059998,267.980011,247.963791,1843700,1530
2019-10-25,267.720001,270.119995,267.630005,269.600006,249.462784,1825200,1531
2019-10-28,270.779999,271.579987,270.190002,270.809998,250.582382,1809600,1532
2019-10-29,270.470001,271.600006,270.309998,270.869995,250.637924,2884600,1533
2019-10-30,270.869995,271.98999,269.880005,271.73999,251.442932,2144700,1534
2019-10-31,271.570007,271.660004,269.070007,270.480011,250.2771,3021000,1535
2019-11-01,271.859985,273.339996,271.690002,273.339996,252.923462,2989400,1536
2019-11-04,274.730011,275.049988,273.959991,274.549988,254.042923,1543200,1537
2019-11-05,275.079987,275.51001,274.429993,274.809998,254.2836,1706300,1538
2019-11-06,275.019989,275.209991,273.98999,274.799988,254.274323,1605900,1539
2019-11-07,276.559998,278.049988,276.559998,277.049988,256.356354,3023800,1540
2019-11-08,277.160004,277.23999,276.049988,277.070007,256.374786,1512000,1541
2019-11-11,275.790009,277.410004,275.390015,277.160004,256.458099,1729000,1542
2019-11-12,277.429993,277.98999,276.640015,277.290009,256.578308,1694000,1543
2019-11-13,276.339996,278.399994,276.170013,278.049988,257.281586,2595600,1544
2019-11-14,277.880005,278.320007,277.089996,278.230011,257.448181,1582600,1545
2019-11-15,278.869995,279.950012,278.5,279.940002,259.509888,2363300,1546
2019-11-18,279.76001,280.359985,279.609985,280.269989,259.815674,1790500,1547
2019-11-19,280.829987,280.839996,278.869995,279.329987,258.944366,1928300,1548
2019-11-20,278.640015,278.899994,276.720001,278.200012,257.89682,2463600,1549
2019-11-21,278.329987,278.420013,277.160004,277.720001,257.451843,1382100,1550
2019-11-22,278.380005,279.029999,277.790009,278.859985,258.508636,1419300,1551
2019-11-25,279.679993,280.809998,279.640015,280.799988,260.307037,1811100,1552
2019-11-26,281.070007,281.579987,280.609985,281.359985,260.82608,1300300,1553
2019-11-27,281.609985,281.910004,281.01001,281.910004,261.33609,1786300,1554
2019-11-29,281.299988,281.570007,280.839996,280.950012,260.446228,811900,1555
2019-12-02,281.450012,281.48999,278.200012,278.200012,257.89682,2544300,1556
2019-12-03,275.429993,275.640015,273.619995,275.51001,255.403214,3834300,1557
2019-12-04,277,277.76001,276.609985,277.049988,256.830841,1928500,1558
2019-12-05,277.859985,277.859985,276.149994,277.359985,257.118134,1453000,1559
2019-12-06,279.450012,280.940002,279.390015,280.700012,260.214508,2686400,1560
2019-12-09,280.440002,280.720001,279.700012,279.76001,259.343048,1206100,1561
2019-12-10,279.690002,280.140015,278.630005,279.459991,259.06485,1406900,1562
2019-12-11,279.130005,279.899994,278.649994,279.720001,259.305817,1921700,1563
2019-12-12,279.519989,282.950012,279.23999,281.950012,261.373169,3768600,1564
2019-12-13,281.929993,283.609985,281,282.109985,261.521484,3065500,1565
2019-12-16,282.929993,284.109985,282.929993,283.070007,262.411377,2117200,1566
2019-12-17,283.190002,284,282.910004,283.399994,262.717346,1697900,1567
2019-12-18,283.790009,283.910004,283.149994,283.209991,262.541168,1592600,1568
2019-12-19,283.649994,284.540009,283.570007,284.459991,263.69986,1815100,1569
2019-12-20,284.76001,285.059998,284.320007,284.459991,264.505127,3637000,1570
2019-12-23,285.339996,285.660004,285.149994,285.329987,265.31424,2564700,1571
2019-12-24,285.630005,285.630005,284.869995,285.01001,265.016663,611600,1572
2019-12-26,285.230011,286.100006,285.200012,286.059998,265.993073,931600,1573
2019-12-27,286.829987,286.850006,285.899994,286.329987,266.243988,1930200,1574
2019-12-30,286.339996,286.410004,284.119995,284.529999,264.570282,2552900,1575
2019-12-31,283.910004,285.309998,283.559998,285.100006,265.100372,1341300,1576
2020-01-02,286.440002,288.630005,286.149994,288.619995,268.373413,3865500,1577
2020-01-03,285.339996,287.109985,285.179993,286.320007,266.234711,3296700,1578
2020-01-06,284.290009,287.029999,284.160004,286.980011,266.848419,1645100,1579
2020-01-07,286.299988,286.790009,285.579987,285.73999,265.695465,1413000,1580
2020-01-08,285.320007,288.670013,285.079987,287.399994,267.238892,3136700,1581
2020-01-09,288.950012,289.839996,288.429993,289.559998,269.247498,1783100,1582
2020-01-10,289.959991,290.040009,287.839996,288.23999,268.02005,2989600,1583
2020-01-13,288.790009,289.079987,288.140015,289.019989,268.745392,1463300,1584
2020-01-14,288.869995,290.48999,288.720001,289.220001,268.931274,2198500,1585
2020-01-15,289.01001,291.23999,288.950012,290.350006,269.982056,2195100,1586
2020-01-16,291.630005,292.970001,291.470001,292.929993,272.381012,2522000,1587
2020-01-17,293.519989,293.609985,292.790009,293.269989,272.825806,2147400,1588
2020-01-21,292.440002,293.279999,291.369995,291.829987,271.486084,4476900,1589
2020-01-22,292.5,293.070007,291.579987,291.809998,271.467529,2077000,1590
2020-01-23,290.75,291.859985,289.600006,291.540009,271.216339,1872600,1591
2020-01-24,292.540009,292.769989,288.339996,289.799988,269.597748,3612500,1592
2020-01-27,284.850006,286.649994,283.859985,285.359985,265.467102,4129100,1593
2020-01-28,286.220001,288.190002,285.75,287.290009,267.262573,2999200,1594
2020-01-29,288.98999,289.279999,287.209991,287.290009,267.262573,2126300,1595
2020-01-30,285.670013,288.769989,284.850006,288.540009,268.425537,3433200,1596
2020-01-31,286.959991,287.230011,281.609985,282.420013,262.732056,4885700,1597
2020-02-03,283.690002,286.26001,283.5,283.980011,264.183441,3157400,1598
2020-02-04,287.679993,289,287.420013,288.040009,267.960266,3004100,1599
2020-02-05,290.76001,293.040009,289.950012,292.859985,272.444397,3305900,1600
2020-02-06,294.019989,294.140015,292.450012,293.73999,273.26297,2857200,1601
2020-02-07,292.76001,292.809998,290.660004,291.190002,270.890717,3839300,1602
2020-02-10,290.200012,292.959991,290.160004,292.950012,272.528046,2877700,1603
2020-02-11,294.350006,294.420013,292.279999,292.940002,272.518707,1994500,1604
2020-02-12,294.630005,295.869995,294.529999,295.720001,275.10495,2804400,1605
2020-02-13,294.390015,295.839996,293.920013,294.820007,274.267639,2638000,1606
2020-02-14,294.970001,295.130005,293.399994,294.540009,274.007233,1861700,1607
2020-02-18,293.149994,293.880005,291.76001,292.950012,272.528046,2397800,1608
2020-02-19,293.769989,294.720001,293.390015,294.100006,273.597839,1474400,1609
2020-02-20,293.559998,294.290009,290.170013,292.779999,272.369812,3493900,1610
2020-02-21,290.799988,291.049988,288.75,289.73999,270.284088,3271800,1611
2020-02-24,280.329987,282.779999,278.970001,279.559998,260.787506,6595200,1612
2020-02-25,280.799988,281.359985,269.880005,270.700012,252.522507,9903700,1613
2020-02-26,271.98999,275.309998,268.829987,269.73999,251.627029,7477600,1614
2020-02-27,264.859985,267.730011,257.390015,257.5,240.208908,11188900,1615
2020-02-28,250.520004,255.119995,247,254.559998,237.46637,17541400,1616
2020-03-02,256.709991,267.25,254.059998,267.029999,249.098984,8544500,1617
2020-03-03,267.799988,271.019989,257.179993,259.299988,241.888077,11482600,1618
2020-03-04,265.450012,271.109985,262.959991,270.890015,252.699905,5408100,1619
2020-03-05,264.269989,266.529999,259.559998,261.459991,243.903061,5872900,1620
2020-03-06,253.669998,260.100006,252.429993,258.850006,241.468292,7372400,1621
2020-03-09,241.5,247.070007,237.169998,238.720001,222.690063,10406900,1622
2020-03-10,247.289993,250.539993,237.089996,250.470001,233.651016,9407100,1623
2020-03-11,243.539993,244.910004,233.600006,235.839996,220.003403,7687200,1624
2020-03-12,220.5,229,211.830002,212.110001,197.866837,17322600,1625
2020-03-13,225.649994,232.479996,213.289993,232.110001,216.52388,13676000,1626
2020-03-16,206.5,218.309998,201.509995,202.490005,188.892776,12407000,1627
